"","PARPKO_r1","PARPKO_r2","PARPKO_r3","WT_r1","WT_r2","WT_r3"
"Laptm5",708,758,2256,2327,2101,5214
"Orm3",0,0,0,0,0,0
"Matn1",37,28,63,146,146,152
"Orm2",2,3,3,2,3,5
"Gm25261",0,0,0,0,0,0
"Akna",355,330,884,612,554,989
"Ptpru",245,268,504,238,257,446
"Pik3cd",527,536,1039,405,381,764
"Mir7023",0,0,0,0,0,0
"Mecr",754,658,1213,707,664,1217
"Srsf4",613,596,1202,906,846,1135
"ENSMUSG00000102602",103,120,480,265,262,378
"Gm12978",0,0,0,0,0,0
"ENSMUSG00000118394",2,1,0,2,0,0
"Tmem200b",18,4,30,6,2,8
"Tmem201",1735,1718,3938,2210,2154,4436
"Slc25a33",397,355,784,473,462,919
"ENSMUSG00000081601",0,0,0,0,0,0
"ENSMUSG00000083173",0,0,0,0,0,0
"ENSMUSG00002075745",0,0,0,0,0,0
"ENSMUSG00002076480",0,0,0,0,0,0
"Spsb1",502,449,1230,617,546,1650
"H6pd",461,432,1240,548,492,1073
"Mir34a",0,0,0,0,0,2
"ENSMUSG00000102813",441,466,689,506,510,695
"Gpr157",29,32,38,32,28,73
"ENSMUSG00000118596",0,0,0,0,0,0
"Slc2a5",123,107,209,137,167,240
"Slc2a7",13,12,36,30,17,23
"Whrn",498,512,1209,668,634,1672
"Atp6v1g1",1225,1154,1586,1839,1645,1846
"Car6",29,33,52,23,19,14
"ENSMUSG00000082140",0,1,5,0,1,5
"Tmem268",176,189,370,192,188,447
"ENSMUSG00000083943",3,4,1,1,1,2
"Gm24448",0,0,0,0,0,0
"Tex53",0,0,0,0,1,0
"Tex48",0,0,0,0,0,0
"Gm24234",0,0,0,0,0,0
"Eno1",4388,4327,4440,4943,4612,5132
"Tnfsf8",0,0,0,0,0,0
"Rpl17-ps4",4,2,1,5,4,5
"Rere",2073,1988,7395,2595,2479,6495
"ENSMUSG00000085787",2,0,5,3,0,4
"ENSMUSG00002075295",0,0,0,1,3,0
"Tnc",116,107,482,65,59,235
"ENSMUSG00000086755",0,0,0,0,0,0
"Gm23950",0,0,0,1,0,0
"ENSMUSG00000081941",9,13,23,26,23,7
"ENSMUSG00000080805",0,0,0,0,0,0
"Pappa",18,8,25,3,5,20
"Astn2",25,18,27,7,5,13
"Trim32",772,723,1344,763,732,1045
"ENSMUSG00000083080",0,0,0,0,0,0
"Gm25480",0,0,0,0,0,0
"Gm11220",0,0,1,0,0,0
"Tlr4",1,1,0,1,0,0
"ENSMUSG00000081435",0,0,0,0,0,0
"ENSMUSG00000080815",0,0,0,1,0,0
"ENSMUSG00002075222",0,0,0,0,0,0
"Gm11249",5,5,7,11,15,18
"ENSMUSG00000086364",0,0,0,1,0,0
"Gm23738",0,0,0,0,0,0
"Tcp1-ps1",1,2,3,1,0,1
"Brinp1",45,48,102,28,32,24
"Gm24697",0,0,0,0,0,0
"Gm11404",0,0,0,0,0,0
"Gm11221",19,8,42,28,26,12
"ENSMUSG00000085627",1,1,2,3,1,1
"Gm11224",2,2,0,1,1,3
"Gm11225",0,0,0,0,0,3
"Cdk5rap2",1963,1891,5065,2799,2725,4577
"ENSMUSG00000080902",8,6,6,18,11,29
"ENSMUSG00002076539",0,0,0,0,0,0
"Megf9",74,89,382,96,79,188
"Gm11227",3,2,6,9,10,7
"Gm11228",0,0,0,0,0,0
"ENSMUSG00000082017",1,0,0,1,0,0
"Rps18-ps1",1,4,27,1,3,22
"ENSMUSG00000082432",3,5,4,7,1,4
"Gm11232",8,4,1,16,8,9
"ENSMUSG00000081117",0,0,0,0,0,0
"Epb41",2110,2037,5711,2913,2794,6365
"ENSMUSG00002075479",0,0,0,0,0,0
"ENSMUSG00000084869",0,0,0,0,0,0
"ENSMUSG00000070717",0,0,0,0,1,2
"ENSMUSG00000083368",0,0,0,0,0,0
"ENSMUSG00000102796",4,2,3,1,5,0
"Oprd1",7,13,35,9,4,5
"Gm13215",0,4,0,1,1,2
"Ythdf2",2160,2051,4719,2725,2625,3710
"ENSMUSG00002075354",0,0,0,0,0,0
"Gmeb1",1144,1145,2181,1538,1372,2079
"ENSMUSG00000084105",1,0,1,4,2,1
"ENSMUSG00000099937",0,0,0,0,0,0
"ENSMUSG00000077323",0,0,0,0,0,0
"Taf12",749,694,1602,937,912,1475
"Rab42",7,5,12,4,5,25
"ENSMUSG00002075525",0,0,0,0,0,0
"Snora16a",0,0,0,0,0,0
"Snora44",0,0,0,0,0,0
"ENSMUSG00000064949",0,0,0,0,0,0
"ENSMUSG00000080615",0,0,0,0,0,0
"Trnau1ap",531,474,1119,859,855,1397
"Osbpl9",1314,1245,2700,1681,1670,3247
"ENSMUSG00002076501",0,0,0,0,0,0
"Rcc1",3133,3017,5097,4277,4048,4811
"ENSMUSG00000086027",0,0,0,0,1,0
"ENSMUSG00000083372",1,3,0,0,0,0
"Aldoart1",11,15,36,19,22,21
"Gm25653",0,0,0,0,0,0
"Gm11251",0,0,3,0,0,1
"Gm25769",0,0,0,0,0,0
"Calr4",54,45,89,55,71,150
"Plekhg5",1516,1461,2969,1927,1798,3740
"Msantd5f7",0,0,0,0,0,0
"Msantd5f8",0,0,0,0,0,0
"Tnfrsf25",45,45,100,93,108,123
"Msantd5f10",0,0,0,0,0,0
"Msantd5f9",2,0,0,3,1,0
"2310002L09Rik",0,0,0,0,0,0
"Frmd3",8,13,17,2,2,5
"Gm11760",4,0,3,4,3,4
"Gm11405",1,2,9,6,4,25
"Eps15",1579,1477,3904,1498,1419,3095
"Gm12749",2,3,2,4,2,4
"Kdm4c",4284,4263,10482,5729,5216,11144
"ENSMUSG00002075833",0,0,0,0,0,0
"Gm26379",0,0,0,0,0,0
"ENSMUSG00000081438",0,0,0,0,0,0
"ENSMUSG00000083659",1,2,6,4,5,1
"ENSMUSG00000082533",0,0,0,0,0,0
"ENSMUSG00000084311",0,0,0,0,0,0
"ENSMUSG00000081067",11,12,45,11,16,45
"Dmac1",328,308,775,638,648,1207
"ENSMUSG00002075396",0,0,0,0,0,0
"ENSMUSG00000083224",0,1,0,0,0,0
"ENSMUSG00000084026",0,0,0,0,0,0
"Gm11256",1,0,2,0,0,2
"Ttc39a",81,85,201,74,69,192
"Rnf11",790,743,1386,809,755,1213
"4930522H14Rik",0,0,0,0,0,0
"Gm22497",0,0,0,0,0,0
"ENSMUSG00000082771",0,0,0,0,0,0
"Cdkn2c",20,15,40,26,26,56
"Faf1",4133,4084,8977,5300,5116,9356
"ENSMUSG00000083995",0,1,0,0,0,0
"Dmrta2",11,13,24,15,9,49
"Elavl4",100,91,308,78,92,183
"Espn",301,290,681,255,273,512
"ENSMUSG00000081544",0,1,1,0,0,0
"Hes2",36,35,82,29,25,82
"Acot7",1542,1444,3375,2469,2395,3684
"ENSMUSG00002075427",0,0,0,0,0,0
"ENSMUSG00000085724",0,0,0,0,0,0
"Gpr153",192,169,384,234,214,266
"Hes3",5,12,6,11,8,18
"Icmt",940,835,1326,1058,1019,1260
"Rnf207",113,113,245,147,125,214
"Rpl22",7537,7395,14918,9383,8926,20391
"Chd5",369,340,1378,722,698,2376
"ENSMUSG00000085179",1,0,3,1,0,0
"Gm11260",0,0,0,0,0,0
"ENSMUSG00000085840",0,0,0,0,0,0
"ENSMUSG00002076908",0,0,0,0,0,0
"ENSMUSG00000083629",0,0,0,0,0,0
"Gm25836",0,0,0,0,0,0
"Gm11263",4,2,3,2,4,6
"ENSMUSG00000084248",0,0,0,0,0,0
"ENSMUSG00000082179",1,1,74,1,1,21
"ENSMUSG00000083076",7,8,13,4,3,19
"ENSMUSG00000083219",1,0,3,2,1,5
"ENSMUSG00000082555",0,0,0,0,0,0
"Tyrp1",1,0,8,1,2,1
"Lurap1l",265,242,263,155,163,181
"ENSMUSG00002075952",0,0,0,0,0,0
"Skint9",0,0,0,0,0,0
"Gm12819",0,0,0,0,0,0
"Gm12821",0,0,0,0,0,0
"Skint2",0,0,0,1,1,0
"Gm12814",0,0,0,0,0,0
"Gm24099",0,0,0,0,0,0
"ENSMUSG00000081066",0,0,0,0,0,0
"Skint10",0,0,0,0,0,0
"Skint6",0,0,0,0,0,0
"ENSMUSG00000085878",0,0,0,0,0,0
"Gm12816",1,2,16,2,3,24
"Gm12818",0,1,1,2,0,0
"ENSMUSG00000083384",0,0,0,1,0,0
"Kcnab2",71,64,153,81,83,184
"ENSMUSG00000090057",0,1,0,0,0,0
"Skint5",0,0,1,0,1,0
"Gm12825",0,0,0,0,0,0
"ENSMUSG00000118515",0,0,0,0,0,0
"Skint11",0,0,0,0,0,2
"Gm15741",0,0,0,0,0,0
"Trabd2b",18,16,35,10,6,12
"Nphp4",217,213,644,366,338,610
"ENSMUSG00000083078",2,0,18,4,3,1
"ENSMUSG00002075954",0,0,0,0,0,0
"ENSMUSG00000085648",0,0,0,0,0,0
"Ajap1",12,9,19,5,4,12
"Gm25880",0,0,0,0,0,0
"ENSMUSG00000085390",0,0,0,0,0,0
"A430005L14Rik",766,738,1264,950,890,1163
"Dffb",232,200,254,249,218,277
"Cep104",678,616,2047,868,810,1483
"Lrrc47",1495,1288,2828,2073,1969,2895
"Smim1",46,53,97,44,24,61
"Ccdc27",1,0,0,0,0,0
"ENSMUSG00000080807",0,0,0,0,0,0
"ENSMUSG00000082073",0,0,0,0,0,0
"Pdzk1ip1",10,7,12,12,11,40
"Cyp4x1",2,1,10,2,0,0
"ENSMUSG00000082889",0,0,0,0,0,0
"ENSMUSG00000118615",0,0,0,0,0,0
"Gm12834",0,0,0,0,0,0
"Cyp4a29",0,0,0,0,0,0
"Cyp4a12a",1,0,0,0,0,0
"Cyp4a30-ps",70,74,153,86,83,98
"Cyp4a12b",0,2,0,6,6,9
"ENSMUSG00000084415",0,0,0,0,0,0
"Cyp4a30b",0,0,0,0,0,0
"ENSMUSG00000080142",8,7,24,8,7,19
"Gm12833",0,0,1,0,0,0
"Cyp4a14",0,0,0,1,0,0
"Cyp4a10",0,0,0,1,0,1
"Cyp4b1-ps1",0,0,0,0,0,0
"Cyp4a31",0,0,0,0,1,0
"Cyp4a32",0,0,0,0,0,0
"Cyp4b1",0,0,0,0,0,0
"ENSMUSG00000082043",0,0,2,0,0,0
"Trp73",130,121,348,126,125,345
"ENSMUSG00000087071",1,0,3,1,4,3
"Gm26036",0,0,0,0,0,0
"Wrap73",402,419,728,509,472,563
"Tprg1l",1676,1568,2636,1975,1840,3034
"Megf6",127,133,256,88,72,124
"ENSMUSG00000081276",1,0,0,0,0,3
"Arhgef16",533,484,1006,262,288,719
"Gm25803",0,0,0,0,0,0
"ENSMUSG00000081391",0,2,8,1,0,0
"ENSMUSG00000083385",0,0,0,0,0,0
"ENSMUSG00000087540",0,0,0,0,0,0
"ENSMUSG00002076931",0,0,0,0,0,0
"ENSMUSG00000087608",0,0,0,0,0,0
"ENSMUSG00002075489",0,0,0,0,0,0
"Prdm16",143,116,426,148,149,509
"Nfib",210,166,549,501,407,732
"ENSMUSG00002075784",0,0,0,0,0,0
"ENSMUSG00000084851",0,0,0,0,0,0
"ENSMUSG00000084357",0,0,0,0,0,0
"Gm11185",9,13,138,32,42,57
"Ttc39b",2080,2019,5891,3689,3572,5627
"Gm23412",1,0,0,1,1,2
"Gm11413",17,18,74,14,15,7
"Snapc3",1449,1337,3924,1845,1752,3429
"Psip1",6601,6380,15908,7500,7009,15013
"ENSMUSG00000082416",1,0,0,1,1,3
"Gm10154",0,0,0,0,0,0
"Maco1",2353,2215,6563,2569,2432,4078
"Ccdc171",173,151,511,251,242,539
"Gm25899",2,0,0,3,1,0
"ENSMUSG00000098217",0,0,1,0,0,2
"ENSMUSG00000080793",0,2,4,0,2,3
"Rhd",213,206,184,159,159,141
"ENSMUSG00000097942",0,0,0,1,0,0
"Gm12416",8,9,13,10,8,19
"Tmem50a",1511,1468,2143,1819,1811,2681
"Rsrp1",4834,4589,9011,5575,5572,10551
"Syf2",1675,1651,4267,2713,2491,4762
"Runx3",26,18,51,49,42,72
"ENSMUSG00000084986",0,0,0,0,1,13
"Clic4",3566,3293,6047,4216,3936,6890
"ENSMUSG00000087270",0,0,0,0,0,0
"ENSMUSG00000082833",0,0,0,0,0,0
"Bnc2",411,309,1027,363,383,579
"ENSMUSG00000083743",0,0,0,0,0,1
"Gm12420",3,2,44,8,7,56
"Cntln",51,47,136,91,63,262
"ENSMUSG00000083139",3,4,1,5,4,2
"Plch2",87,81,118,48,52,106
"ENSMUSG00000073686",0,1,0,0,0,0
"Pex10",407,384,1151,623,580,1293
"Rer1",2080,2083,2743,2893,2741,3291
"Morn1",69,50,136,57,45,66
"Srrm1",10068,9416,27788,13452,12755,30116
"Ski",3175,3198,7314,2809,2844,5505
"Faap20",300,309,551,299,273,347
"Ncmap",28,27,33,50,37,34
"ENSMUSG00000084032",0,0,0,0,0,0
"ENSMUSG00000081136",3,1,0,2,5,2
"Adamtsl1",89,73,185,69,64,104
"Rcan3",723,726,1420,1058,897,1425
"Mir700",0,0,6,0,0,0
"ENSMUSG00002074882",0,0,0,0,0,0
"Gm25811",1,0,0,0,0,0
"ENSMUSG00000087016",0,0,0,0,0,3
"ENSMUSG00000083272",0,0,0,1,0,3
"Saxo1",15,11,12,32,20,48
"ENSMUSG00000077597",0,0,0,0,0,0
"Rraga",2203,2073,4292,3809,3757,5203
"Prkcz",355,356,507,471,445,647
"Haus6",3155,2900,6267,3845,3592,5766
"Scarna8",2,2,8,3,5,0
"Nipal3",404,358,837,810,698,1373
"ENSMUSG00000103955",0,0,0,0,0,0
"Stpg1",31,34,72,27,33,74
"ENSMUSG00002075292",0,0,0,0,0,0
"Plin2",735,700,1306,573,596,923
"Grhl3",901,916,1196,1517,1491,2283
"ENSMUSG00002075369",3,3,0,3,5,9
"Ifnlr1",155,157,439,303,317,634
"ENSMUSG00000083678",9,8,1,6,13,5
"Il22ra1",11,7,27,6,7,22
"ENSMUSG00000082743",1,2,0,1,1,1
"Myom3",25,22,104,126,105,220
"ENSMUSG00000081672",1,0,0,0,2,0
"Dennd4c",880,845,2308,1661,1565,2947
"Gm12630",7,6,17,5,11,9
"Mmachc",827,843,2014,1136,1090,2207
"Rps6",63,48,180,95,93,146
"Acer2",162,173,440,171,171,290
"Ccdc163",482,436,784,453,381,653
"Srsf10",2784,2624,4607,3441,3294,3882
"Slc24a2",0,2,8,4,6,11
"ENSMUSG00000086512",0,0,0,0,0,0
"ENSMUSG00002075661",0,0,0,0,0,0
"ENSMUSG00000082443",0,0,0,0,0,0
"Pnrc2",1610,1510,3442,2119,1940,3956
"Cnr2",1,2,11,1,3,2
"Fuca1",1043,1001,1984,1362,1426,2157
"Tesk2",769,740,1446,884,842,944
"ENSMUSG00002075917",0,0,0,0,1,0
"Mllt3",506,493,1285,443,438,820
"ENSMUSG00000081530",0,0,0,0,0,0
"Hmgcl",559,552,974,768,747,923
"Gale",425,405,674,509,457,486
"Toe1",254,293,621,452,447,538
"Lypla2",964,910,1781,1496,1405,1927
"Pithd1",494,490,1161,689,646,767
"Mutyh",495,472,1178,572,517,964
"Gm13007",0,1,0,0,0,0
"Hpdl",209,180,370,306,290,226
"ENSMUSG00000082063",0,3,3,1,0,0
"Eloa",1034,953,2560,1831,1724,3408
"ENSMUSG00000085714",0,0,0,0,0,0
"ENSMUSG00000097995",0,0,0,1,0,1
"Focad",1005,981,2203,1169,1105,2035
"Mir491",0,0,0,0,0,0
"ENSMUSG00000082597",0,0,0,0,0,0
"Zswim5",222,252,615,218,180,327
"ENSMUSG00002074989",0,0,0,0,0,0
"ENSMUSG00002076804",0,0,0,0,0,0
"Gm26496.9",0,0,0,0,0,0
"Gm12998",0,0,0,0,0,0
"Rpl11",164,163,310,173,167,224
"ENSMUSG00000082877",0,0,0,0,0,0
"ENSMUSG00002074967",0,0,0,0,0,0
"Id3",326,315,394,188,164,67
"E2f2",468,467,690,815,747,1029
"Urod",1304,1222,1763,1496,1377,1343
"Asap3",401,385,661,553,517,521
"Tcea3",2348,2292,7375,3229,2998,8200
"Hectd3",862,815,1886,1068,941,1610
"Zfp46",134,120,242,201,154,160
"ENSMUSG00000081330",2,0,0,1,0,0
"Gm12997",0,0,0,0,0,0
"Hnrnpr",2058,1907,3712,2941,2809,3670
"Dmrta1",3,6,7,4,0,5
"ENSMUSG00000085690",0,0,0,0,0,0
"Zfp352",35,28,77,49,52,90
"Gm12633",1,0,0,0,0,0
"Gm12634",28,30,110,54,49,102
"Gm12635",0,0,1,0,0,0
"Gm12636",0,0,0,0,0,0
"ENSMUSG00000082622",3,2,1,1,3,4
"Gm25244",0,0,0,0,0,0
"Gm12643",1,0,1,0,0,1
"ENSMUSG00000081876",0,0,0,0,0,0
"Elavl2",1228,1149,2781,1015,991,1625
"ENSMUSG00000083377",4,4,4,1,7,13
"Mir6402",0,0,0,0,0,0
"ENSMUSG00000085817",0,0,0,0,0,0
"ENSMUSG00000086042",0,0,0,0,0,0
"Gm12667",0,0,0,0,0,0
"Gm12669",37,40,101,49,41,64
"Gm12671",0,2,2,0,0,1
"Izumo3",0,0,0,0,0,0
"Larp7-ps",110,124,290,119,107,229
"Gm12638",0,0,0,0,0,0
"Gm22605",0,0,0,0,0,0
"ENSMUSG00000081987",0,0,0,0,0,0
"Gm12641",2,0,10,0,2,2
"ENSMUSG00000082325",1,4,7,1,1,6
"Tusc1",11,18,51,51,44,50
"ENSMUSG00000084833",0,0,0,0,0,0
"Gm23443",0,0,0,0,0,0
"ENSMUSG00000083607",0,0,0,0,0,0
"Gm24796",0,0,0,0,0,0
"ENSMUSG00002076093",0,0,0,0,0,0
"ENSMUSG00000073797",0,0,0,0,0,0
"Gm12647",0,0,0,0,0,0
"ENSMUSG00002076402",0,0,0,0,0,0
"Gm12654",0,0,0,0,0,0
"ENSMUSG00002076227",0,0,0,0,0,0
"ENSMUSG00002074983",0,0,0,0,0,0
"Gm12656",2,1,1,0,1,5
"Caap1",790,715,1628,719,702,1380
"Plaa",5587,5388,11673,8121,7454,12532
"ENSMUSG00000063314",0,0,0,0,1,0
"Ift74",859,777,2532,1503,1452,2633
"Lrrc19",7,4,25,6,5,7
"Mir872",0,0,0,0,0,0
"Rnf220",3281,3000,6487,4414,4290,7673
"Ephb2",493,445,1016,656,653,1436
"C1qb",0,1,1,0,0,0
"C1qc",0,0,0,1,2,0
"C1qa",3,1,0,1,1,4
"Epha8",116,98,271,23,20,67
"Zbtb40",558,548,997,860,866,1097
"Gm23834",0,0,0,0,0,0
"ENSMUSG00002076872",0,0,0,0,0,0
"ENSMUSG00002075216",0,0,0,0,0,0
"ENSMUSG00000080806",0,0,0,0,0,1
"ENSMUSG00000082149",0,0,0,0,1,1
"Tek",601,604,889,412,447,513
"Wnt4",39,33,88,26,22,34
"Cdc42",9124,8653,15216,12081,11281,16268
"ENSMUSG00002074982",1,2,11,4,1,1
"ENSMUSG00000070667",2,2,4,2,3,8
"Cela3a",0,0,0,0,0,0
"Cela3b",0,0,0,0,0,0
"1700013G24Rik",3,0,8,3,1,10
"Gm25004",0,0,0,0,0,1
"Fggy",293,269,530,243,243,469
"ENSMUSG00000093492",0,1,0,0,0,0
"Hook1",4432,4308,11199,7034,6716,12819
"Cyp2j13",58,43,140,34,27,76
"ENSMUSG00000118637",0,0,0,0,0,0
"ENSMUSG00000083880",0,0,0,0,0,0
"Cyp2j12",0,0,0,0,1,0
"ENSMUSG00000080884",0,0,0,0,0,0
"ENSMUSG00000083801",0,0,0,0,0,0
"ENSMUSG00000082681",0,0,0,0,0,0
"Cyp2j7",0,0,0,0,0,0
"Cyp2j15-ps",0,0,0,0,0,0
"St3gal3",506,461,1200,481,453,945
"Cyp2j11",0,0,0,1,0,0
"Cyp2j14-ps",0,0,0,0,0,0
"Cyp2j8",0,0,0,0,0,0
"Cyp2j6",100,87,245,54,34,162
"Cyp2j9",59,48,184,31,25,81
"Cyp2j5",0,0,0,0,1,0
"Gm12695",0,0,0,0,0,0
"ENSMUSG00000088738",0,0,0,0,0,0
"Gm27521",0,0,0,0,0,0
"ENSMUSG00000084159",11,12,22,13,21,29
"ENSMUSG00000082683",1,2,0,1,1,2
"ENSMUSG00000048747",0,0,0,0,0,0
"Kdm4a",1987,1934,4626,3122,2962,5082
"Gm23382",0,0,7,0,0,0
"Ptprf",6782,6566,18104,6710,6495,12656
"Mir7226",0,0,0,0,0,0
"9430015G10Rik",2155,2276,5322,2344,2286,4725
"Rnf223",18,14,49,31,24,38
"Nfia",8,8,27,6,1,21
"ENSMUSG00000083644",0,0,0,0,0,0
"ENSMUSG00000064883",0,0,0,0,0,0
"ENSMUSG00000082144",3,2,0,0,1,0
"Szt2",1284,1130,2916,1828,1700,2394
"Tm2d1",147,160,438,116,134,130
"ENSMUSG00002076552",0,0,0,0,0,0
"Med8",1328,1375,3652,1878,1867,3393
"Elovl1",675,643,1167,853,785,1119
"Cdc20",5115,4985,7459,7380,6989,8683
"ENSMUSG00000081921",0,0,0,0,0,0
"Agrn",6169,5957,12912,7978,7636,10725
"Mpl",1,1,3,1,1,4
"Isg15",5,8,29,2,1,0
"Perm1",5,16,36,10,12,30
"Tie1",44,46,71,12,11,37
"ENSMUSG00000080857",1,0,0,0,0,0
"2610528J11Rik",89,92,265,11,12,20
"Tmem125",101,85,265,100,103,105
"Noc2l",5240,4997,11690,7945,7577,13055
"Cfap57",4,10,21,12,11,11
"Ebna1bp2",5688,5583,9533,7678,7402,9510
"Or13p10",0,0,0,0,0,0
"Or13p9-ps1",2,0,0,0,0,0
"Or13p4",11,14,5,5,5,1
"Or13p3",2,0,0,1,1,0
"Or13p8",1,0,0,0,1,0
"Or13p5",0,0,1,0,0,0
"Or10ak14",0,0,0,0,0,0
"Or10ak13",0,0,0,0,0,0
"ENSMUSG00000081474",0,0,0,0,0,0
"Or10ak12",0,0,0,0,0,0
"Or10ak11",0,0,0,0,0,0
"Or10ak10-ps1",0,0,0,0,0,0
"Or10ak9",0,0,0,0,0,0
"Or10ak16",6,1,0,1,0,6
"Or10ak8",0,0,0,0,0,0
"Or10ak7",1,0,1,2,2,0
"Gm12856",1,1,2,6,8,9
"Lao1",0,1,0,1,0,1
"ENSMUSG00000085895",0,0,0,1,1,0
"Gm24352",0,0,0,0,0,0
"Gm12864",6,2,21,9,6,14
"ENSMUSG00000087464",3,0,0,1,2,4
"Slc2a1",12304,12099,21902,15810,14622,18984
"ENSMUSG00000088552",0,2,0,3,1,1
"ENSMUSG00000086683",18,13,34,20,24,11
"ENSMUSG00000085505",3,4,6,8,8,7
"Zfp691",175,155,391,213,224,313
"Patj",413,411,1285,185,191,392
"ENSMUSG00002076106",0,0,0,0,0,0
"ENSMUSG00002076456",0,0,0,0,0,0
"Gm12846",2,4,4,2,1,3
"Ermap",0,2,15,0,1,3
"L1td1",12236,11777,30856,17964,16940,21601
"Svbp",370,324,524,419,397,331
"Kank4",290,266,487,671,580,901
"I0C0044D17Rik",1,1,0,7,3,3
"Gm12851",0,1,0,1,2,0
"AU022252",737,731,1789,833,887,1770
"Tmem269",2,3,12,9,10,6
"ENSMUSG00000085626",0,0,0,0,0,0
"Usp1",2654,2588,6882,3749,3564,6814
"Vwa5b1",2,4,9,13,5,18
"ENSMUSG00002074957",1,0,0,0,0,0
"P3h1",1034,1012,1727,1357,1347,1848
"Cldn19",7,5,38,38,43,77
"Ybx1",18579,17895,71969,26498,25307,70957
"ENSMUSG00000102819",0,1,0,0,0,0
"Ppih",279,259,1004,382,366,849
"Dock7",932,906,2266,1409,1244,1898
"Angptl3",1,0,0,3,2,0
"Gm12852",1,1,3,0,0,2
"Gm12687",0,0,0,0,1,0
"Itgb3bp",212,225,591,303,246,590
"ENSMUSG00000085142",3,0,0,0,1,0
"Ror1",44,55,107,7,7,4
"ENSMUSG00000086385",0,0,0,0,0,0
"ENSMUSG00000080967",0,0,0,0,0,0
"Ube2u",7,1,1,1,1,0
"ENSMUSG00000081553",1,4,6,4,2,5
"Gm12700",0,0,1,0,0,2
"Ccdc30",111,107,237,115,125,206
"ENSMUSG00000083836",3,1,5,2,4,4
"ENSMUSG00000118403",1,0,4,1,2,3
"Ppcs",288,287,635,458,474,656
"Zmynd12",4,3,22,6,1,13
"Rimkla",140,116,292,101,90,157
"ENSMUSG00000082009",0,0,0,0,0,0
"ENSMUSG00000082814",0,0,1,0,0,0
"Gm12955",0,0,0,2,0,1
"Gm12957",0,0,0,0,0,0
"ENSMUSG00000119323",0,0,0,0,0,0
"Frg2f1",21,16,36,10,12,26
"Cachd1",288,291,810,96,95,152
"ENSMUSG00000073789",0,0,0,0,0,0
"ENSMUSG00000102578",0,0,0,0,0,1
"Raver2",971,870,2132,634,601,1357
"Gm22100",0,0,0,0,0,0
"Jak1",2099,2024,4419,2734,2647,4939
"Foxj3",769,743,2110,1282,1133,2429
"Gm24468",0,0,0,0,0,0
"ENSMUSG00000082928",0,0,0,0,0,0
"Gm25124",0,0,0,0,0,0
"ENSMUSG00000081678",1,0,0,0,0,1
"ENSMUSG00000081621",0,0,0,0,0,0
"Mir101a",0,0,0,0,0,0
"Guca2a",1,0,0,0,1,0
"Gm12795",1,0,0,1,1,0
"ENSMUSG00000084758",4,3,4,8,7,15
"Guca2b",0,0,0,0,0,0
"Hivep3",38,36,114,75,55,80
"LOC139428847",0,0,0,0,0,0
"Ak4",1256,1083,1393,2418,2271,1597
"Edn2",14,5,28,2,5,2
"Foxo6",85,80,112,215,198,533
"Scmh1",547,516,1015,748,632,1159
"Slfnl1",0,0,0,0,0,0
"Ctps1",3721,3726,6517,4987,4734,6817
"Dnajc6",725,654,1068,969,937,1395
"ENSMUSG00002075496",1,0,0,1,0,0
"Leprot",949,895,1835,1516,1552,2251
"Iffo2",514,439,1144,501,420,755
"ENSMUSG00000094439",0,0,1,1,0,4
"Aldh4a1",959,846,1539,1021,1007,1905
"Mir7020",0,0,0,0,0,0
"Tas1r2",2,1,0,2,1,1
"Nfyc",429,395,779,616,592,632
"Mir30c-1",0,0,0,0,0,0
"Mir30e",0,0,0,0,0,0
"Mir30f",0,0,0,0,0,0
"ENSMUSG00002076639",0,0,0,0,0,0
"Pax7",10,6,34,5,2,15
"Rims3",800,769,1516,819,812,1797
"ENSMUSG00000082200",0,0,0,1,2,0
"Gm24678",0,0,0,0,0,0
"Exo5",520,408,1076,713,671,951
"Zfp69",192,171,475,228,191,400
"Smap2",1069,1055,1772,1479,1373,1954
"Mir7015",0,0,0,1,0,0
"Col9a2",436,424,886,890,871,1500
"Zmpste24",1086,1085,2045,1561,1559,1965
"ENSMUSG00002076811",0,0,0,0,0,0
"Gm23540",0,0,0,0,0,0
"Tmco2",0,0,0,0,0,0
"ENSMUSG00000081423",2,1,1,0,0,0
"ENSMUSG00000082891",0,0,0,0,0,0
"ENSMUSG00000081305",0,0,0,0,0,0
"ENSMUSG00002076717",0,0,0,0,0,0
"Rlf",3141,2856,7979,4429,4290,8371
"ENSMUSG00000080706",0,0,0,0,0,0
"Gm12888",0,0,0,0,0,0
"ENSMUSG00000083941",0,0,0,0,0,0
"ENSMUSG00000083901",0,0,0,0,0,0
"ENSMUSG00000081465",0,0,0,0,0,0
"ENSMUSG00000081667",0,0,0,0,0,0
"Gm12886",0,0,0,0,0,0
"ENSMUSG00000082821",0,0,0,0,0,0
"Gm26162",0,0,0,0,0,0
"Gm12887",0,0,0,0,0,0
"ENSMUSG00000083615",0,0,0,0,0,0
"ENSMUSG00000083679",0,0,0,0,0,0
"ENSMUSG00000083558",0,0,0,0,0,0
"ENSMUSG00000083867",0,0,0,0,0,0
"ENSMUSG00000083365",0,0,0,0,0,0
"ENSMUSG00000081377",0,0,0,0,0,0
"ENSMUSG00000084196",0,0,0,0,1,0
"ENSMUSG00000080871",0,0,0,0,0,0
"ENSMUSG00000083109",4,1,0,2,4,0
